service_order_no,order_dt,region,job_code,technician_id,parts_cost,labor_cost,truck_cost,base_cost,list_price,discount_pct,sell_price,warranty_flag,margin_amount,margin_pct,week,year
95995,2024-09-06,DE-Hamburg,81120,T0082,111.25,39.5,17.05,181.23,206.97,0.127,180.76,0,-0.47,-0.0026,36,2024
95996,2024-02-15,DE-Berlin,81120,T0370,333.8,78.89,23.11,435.79,492.06,0.121,432.68,0,-3.11,-0.0072,7,2024
95997,2024-09-12,NL-Amsterdam,81433,T0274,138.33,83.33,14.07,254.59,325.61,0.088,296.92,0,42.33,0.1426,37,2024
95998,2024-07-30,DE-Berlin,84015,T0128,128.24,33.05,25.56,201.8,239.37,0.057,225.7,0,23.9,0.1059,31,2024
95999,2024-02-12,DE-Munich,85005,T0325,210.38,59.99,5.56,275.92,345.57,0.133,299.72,1,23.8,0.0794,7,2024
96000,2024-12-28,DE-Berlin,84015,T0056,23.74,71.33,28.19,123.25,163.12,0.078,150.41,0,27.16,0.1806,52,2024
96001,2024-10-14,DE-Berlin,81433,T0269,231.95,39.75,12.9,284.6,297.61,0.106,265.94,0,-18.66,-0.0702,42,2024
96002,2024-11-05,DE-Hamburg,84015,T0004,73.32,23.97,5.0,102.29,102.38,0.305,71.18,0,-31.11,-0.4371,45,2024
96003,2024-08-27,AT-Vienna,85005,T0282,663.27,48.93,26.79,845.99,984.47,0.029,956.24,0,110.25,0.1153,35,2024
96004,2024-07-23,AT-Vienna,82010,T0055,169.63,68.57,19.25,294.73,391.68,0.078,361.06,1,66.33,0.1837,30,2024
96005,2024-12-10,DE-Hamburg,82010,T0006,996.86,70.86,12.52,1080.24,1134.57,0.11,1009.94,0,-70.3,-0.0696,50,2024
96006,2024-05-27,DE-Berlin,83020,T0327,164.45,65.38,20.74,250.57,303.86,0.136,262.61,0,12.04,0.0458,22,2024
96007,2024-07-05,NL-Amsterdam,83020,T0303,90.78,41.9,20.05,164.95,195.86,0.03,189.91,0,24.96,0.1314,27,2024
96008,2024-08-19,AT-Vienna,82010,T0044,614.72,57.17,15.56,786.99,883.71,0.044,844.49,0,57.5,0.0681,34,2024
96009,2024-06-13,DE-Munich,84015,T0140,221.81,86.85,20.14,355.11,421.05,0.064,394.04,0,38.93,0.0988,24,2024
96010,2024-01-19,DE-Munich,81433,T0308,100.78,16.0,13.92,130.7,165.06,0.255,122.99,1,-7.71,-0.0627,3,2024
96011,2024-07-14,DE-Hamburg,83020,T0261,64.52,57.48,23.68,157.34,206.84,0.092,187.9,0,30.56,0.1626,28,2024
96012,2024-01-03,DE-Berlin,82010,T0281,447.55,112.27,20.27,580.09,685.0,0.148,583.41,0,3.32,0.0057,1,2024
96013,2024-01-02,EU-EMEA-Remote,83020,T0362,105.81,56.13,19.34,181.27,202.25,0.138,174.27,0,-7.0,-0.0402,1,2024
96014,2024-11-03,NL-Amsterdam,84015,T0088,484.4,118.62,15.42,618.45,699.43,0.072,649.22,0,30.77,0.0474,44,2024
96015,2024-02-09,DE-Munich,83020,T0344,98.94,69.21,13.38,181.53,203.61,0.207,161.48,1,-20.05,-0.1242,6,2024
96016,2024-08-14,AT-Vienna,82010,T0064,462.12,59.27,25.57,626.15,702.56,0.315,481.47,1,-144.68,-0.3005,33,2024
96017,2024-11-10,AT-Vienna,82010,T0192,913.08,58.71,20.65,992.45,1283.42,0.056,1211.47,0,219.02,0.1808,45,2024
96018,2024-10-06,DE-Munich,83020,T0193,149.89,97.35,26.27,273.52,345.36,0.038,332.25,0,58.73,0.1768,40,2024
96019,2024-12-20,DE-Munich,81120,T0296,407.05,108.84,26.68,542.56,649.79,0.223,504.76,0,-37.8,-0.0749,51,2024
96020,2024-06-13,DE-Berlin,85005,T0174,14.58,72.02,21.67,116.94,131.96,0.105,118.14,0,1.2,0.0102,24,2024
96021,2024-02-14,AT-Vienna,83020,T0085,162.28,64.75,19.32,246.34,288.38,0.238,219.74,1,-26.6,-0.1211,7,2024
96022,2024-11-25,AT-Vienna,81433,T0344,194.74,69.78,13.19,277.71,358.31,0.113,317.91,0,40.2,0.1265,48,2024
96023,2024-09-06,DE-Munich,84015,T0392,87.17,59.03,18.05,177.4,218.56,0.05,207.57,0,30.17,0.1453,36,2024
96024,2024-07-15,DE-Munich,82010,T0354,280.59,90.57,28.63,431.77,578.7,0.101,520.24,1,88.47,0.1701,29,2024
96025,2024-06-10,DE-Berlin,82010,T0131,480.83,57.85,15.2,598.19,746.16,0.144,638.7,1,40.51,0.0634,24,2024
96026,2024-01-07,DE-Hamburg,83020,T0345,82.47,81.82,21.55,185.85,225.65,0.022,220.63,0,34.78,0.1576,1,2024
96027,2024-12-01,DE-Berlin,83020,T0096,56.72,76.55,28.12,161.39,206.27,0.116,182.25,0,20.86,0.1145,48,2024
96028,2024-03-21,DE-Berlin,83020,T0374,270.25,56.88,25.52,352.65,379.1,0.142,325.14,0,-27.51,-0.0846,12,2024
96029,2024-12-07,DE-Hamburg,82010,T0215,507.04,84.71,31.38,623.12,796.96,0.098,719.1,0,95.98,0.1335,49,2024
96030,2024-03-17,EU-EMEA-Remote,85005,T0287,184.02,58.01,11.7,253.73,250.09,0.091,227.27,0,-26.46,-0.1164,11,2024
96031,2024-02-24,DE-Hamburg,85005,T0283,135.56,81.74,19.28,236.58,281.1,0.068,261.97,1,25.39,0.0969,8,2024
96032,2024-10-17,DE-Hamburg,84015,T0185,303.09,25.36,25.21,353.66,446.13,0.179,366.3,1,12.64,0.0345,42,2024
96033,2024-05-02,DE-Munich,81120,T0243,390.44,95.62,26.53,512.59,592.29,0.173,489.9,0,-22.69,-0.0463,18,2024
96034,2024-03-10,DE-Munich,81120,T0302,521.44,78.62,30.14,630.2,770.08,0.184,628.66,0,-1.54,-0.0024,10,2024
96035,2024-08-04,DE-Hamburg,82010,T0272,561.69,33.35,13.59,657.32,789.04,0.146,673.87,0,16.55,0.0246,31,2024
96036,2024-12-29,EU-EMEA-Remote,84015,T0361,501.57,46.04,15.33,562.94,592.32,0.096,535.45,0,-27.49,-0.0513,52,2024
96037,2024-11-08,DE-Hamburg,83020,T0097,160.74,51.59,18.52,230.84,287.04,0.109,255.78,0,24.94,0.0975,45,2024
96038,2024-04-06,DE-Munich,81433,T0110,145.09,62.33,17.21,224.63,280.97,0.051,266.66,0,42.03,0.1576,14,2024
96039,2024-04-04,DE-Munich,84015,T0361,124.36,92.82,18.17,235.35,297.62,0.221,231.87,1,-3.48,-0.015,14,2024
96040,2024-08-07,EU-EMEA-Remote,81433,T0179,153.93,113.57,18.37,308.74,337.67,0.046,322.2,0,13.46,0.0418,32,2024
96041,2024-12-23,DE-Munich,85005,T0226,76.18,72.23,25.17,173.57,199.15,0.074,184.33,0,10.76,0.0584,52,2024
96042,2024-02-15,DE-Hamburg,85005,T0232,148.17,62.05,24.5,234.71,327.65,0.065,306.41,0,71.7,0.234,7,2024
96043,2024-04-14,EU-EMEA-Remote,84015,T0320,103.46,66.11,26.74,196.31,253.14,0.113,224.66,0,28.35,0.1262,15,2024
96044,2024-02-11,NL-Amsterdam,81433,T0136,31.28,49.73,13.27,94.28,118.55,0.037,114.17,0,19.89,0.1742,6,2024
96045,2024-04-24,AT-Vienna,82010,T0346,826.77,91.04,20.22,938.02,1207.35,0.105,1080.84,0,142.82,0.1321,17,2024
96046,2024-03-25,DE-Munich,81120,T0184,762.03,48.92,12.9,823.85,1037.38,0.159,872.05,0,48.2,0.0553,13,2024
96047,2024-06-26,DE-Munich,82010,T0074,266.41,95.68,16.19,408.53,491.99,0.175,406.0,0,-2.53,-0.0062,26,2024
96048,2024-12-25,DE-Hamburg,81120,T0172,99.81,47.92,30.38,178.11,211.7,0.314,145.33,1,-32.78,-0.2256,52,2024
96049,2024-12-02,DE-Munich,82010,T0221,514.97,60.06,17.54,592.57,791.49,0.068,737.93,0,145.36,0.197,49,2024
96050,2024-03-21,NL-Amsterdam,82010,T0291,712.14,81.06,15.5,808.7,1007.3,0.11,896.48,0,87.78,0.0979,12,2024
96051,2024-10-31,DE-Berlin,84015,T0245,353.39,16.31,21.15,390.85,485.43,0.119,427.82,1,36.97,0.0864,44,2024
96052,2024-06-03,NL-Amsterdam,83020,T0021,88.8,114.58,26.78,248.57,329.82,0.087,301.16,1,52.59,0.1746,23,2024
96053,2024-10-06,DE-Hamburg,84015,T0357,716.55,91.47,5.0,813.02,961.69,0.187,781.93,1,-31.09,-0.0398,40,2024
96054,2024-07-01,DE-Munich,81433,T0273,138.97,74.17,24.13,256.25,245.91,0.135,212.66,0,-43.59,-0.205,27,2024
96055,2024-11-28,DE-Berlin,84015,T0308,195.06,72.88,21.04,288.99,388.18,0.101,349.07,0,60.08,0.1721,48,2024
96056,2024-04-14,DE-Berlin,81433,T0107,124.83,33.63,19.44,177.9,226.81,0.096,205.1,1,27.2,0.1326,15,2024
96057,2024-08-31,DE-Hamburg,82010,T0358,134.98,90.77,22.24,267.84,312.18,0.025,304.38,0,36.54,0.12,35,2024
96058,2024-01-03,DE-Hamburg,85005,T0192,89.95,97.83,26.86,214.65,255.61,0.19,206.95,1,-7.7,-0.0372,1,2024
96059,2024-07-11,DE-Berlin,81120,T0195,242.07,43.87,15.91,326.0,391.2,0.196,314.46,1,-11.54,-0.0367,28,2024
96060,2024-08-14,NL-Amsterdam,85005,T0219,227.02,60.9,15.68,327.89,423.48,0.115,374.82,0,46.93,0.1252,33,2024
96061,2024-12-10,DE-Munich,85005,T0066,81.01,46.21,27.21,154.43,165.18,0.09,150.24,1,-4.19,-0.0279,50,2024
96062,2024-02-28,EU-EMEA-Remote,82010,T0116,1566.92,69.78,23.42,1660.12,1936.17,0.083,1776.13,1,116.01,0.0653,9,2024
96063,2024-07-05,DE-Berlin,82010,T0388,114.53,88.58,25.14,246.51,270.24,0.102,242.78,0,-3.73,-0.0154,27,2024
96064,2024-02-11,DE-Berlin,82010,T0024,302.31,81.79,25.73,409.82,462.62,0.069,430.73,0,20.91,0.0485,6,2024
96065,2024-06-17,AT-Vienna,81433,T0246,918.09,41.78,35.64,1075.15,1393.89,0.055,1316.88,0,241.73,0.1836,25,2024
96066,2024-03-04,NL-Amsterdam,83020,T0141,185.16,138.42,15.39,338.98,386.77,0.016,380.69,0,41.71,0.1096,10,2024
96067,2024-10-29,NL-Amsterdam,81120,T0391,203.57,90.06,19.75,313.38,384.92,0.1,346.26,1,32.88,0.095,44,2024
96068,2024-09-30,DE-Hamburg,81433,T0150,336.51,129.12,31.86,537.29,606.53,0.028,589.34,0,52.05,0.0883,40,2024
96069,2024-10-17,DE-Berlin,83020,T0394,18.02,68.42,11.22,97.66,114.09,0.104,102.28,0,4.62,0.0452,42,2024
96070,2024-10-12,AT-Vienna,85005,T0025,157.63,59.59,14.0,231.22,244.04,0.059,229.68,0,-1.54,-0.0067,41,2024
96071,2024-03-09,DE-Munich,83020,T0360,98.32,87.15,18.49,203.95,231.47,0.251,173.34,0,-30.61,-0.1766,10,2024
96072,2024-03-22,DE-Hamburg,85005,T0183,63.55,98.89,28.17,190.62,253.83,0.116,224.36,0,33.74,0.1504,12,2024
96073,2024-02-09,AT-Vienna,83020,T0348,280.69,35.41,14.13,330.23,421.85,0.075,390.24,0,60.01,0.1538,6,2024
96074,2024-08-01,DE-Hamburg,84015,T0279,529.81,66.19,16.7,661.72,870.18,0.08,800.57,1,138.85,0.1734,31,2024
96075,2024-03-17,NL-Amsterdam,81120,T0008,81.18,104.58,26.93,212.68,240.63,0.044,230.15,0,17.47,0.0759,11,2024
96076,2024-01-12,EU-EMEA-Remote,83020,T0137,370.4,77.17,26.53,474.1,591.62,0.2,473.44,0,-0.66,-0.0014,2,2024
96077,2024-09-29,EU-EMEA-Remote,83020,T0309,171.26,84.21,36.56,315.39,374.1,0.154,316.4,1,1.01,0.0032,39,2024
96078,2024-08-10,EU-EMEA-Remote,85005,T0150,139.09,56.48,25.44,238.69,297.13,0.097,268.23,0,29.54,0.1101,32,2024
96079,2024-04-01,DE-Munich,83020,T0114,63.72,90.22,6.69,160.64,191.74,0.074,177.56,0,16.92,0.0953,14,2024
96080,2024-07-26,NL-Amsterdam,82010,T0080,404.86,134.62,23.91,608.46,733.0,0.222,570.24,1,-38.22,-0.067,30,2024
96081,2024-07-22,NL-Amsterdam,81120,T0346,240.44,98.69,21.87,389.89,442.51,0.059,416.26,0,26.37,0.0633,30,2024
96082,2024-01-17,AT-Vienna,81433,T0360,69.33,68.19,16.74,154.26,206.02,0.04,197.72,0,43.46,0.2198,3,2024
96083,2024-05-13,DE-Berlin,81120,T0088,223.38,88.18,13.28,324.85,352.57,0.153,298.74,1,-26.11,-0.0874,20,2024
96084,2024-06-22,DE-Hamburg,84015,T0164,178.02,64.82,11.82,275.04,337.89,0.114,299.35,0,24.31,0.0812,25,2024
96085,2024-08-08,NL-Amsterdam,84015,T0052,842.08,78.7,21.11,1017.24,1233.29,0.162,1033.52,0,16.28,0.0158,32,2024
96086,2024-07-29,DE-Berlin,82010,T0387,316.15,60.62,12.96,420.91,444.2,0.037,427.87,0,6.96,0.0163,31,2024
96087,2024-03-31,DE-Berlin,84015,T0241,514.74,46.91,10.55,572.2,722.28,0.13,628.34,1,56.14,0.0893,13,2024
96088,2024-02-22,DE-Berlin,85005,T0284,124.65,122.61,12.84,260.1,311.98,0.143,267.34,0,7.24,0.0271,8,2024
96089,2024-08-08,DE-Munich,85005,T0367,132.78,96.54,11.47,260.05,307.26,0.079,283.12,1,23.07,0.0815,32,2024
96090,2024-12-26,DE-Munich,81120,T0277,424.18,58.04,21.26,503.47,657.71,0.127,573.93,0,70.46,0.1228,52,2024
96091,2024-12-26,DE-Munich,81433,T0362,271.23,76.79,27.95,375.97,441.67,0.061,414.6,0,38.63,0.0932,52,2024
96092,2024-03-13,DE-Berlin,82010,T0068,446.13,48.0,28.43,522.56,690.98,0.098,623.6,1,101.04,0.162,11,2024
96093,2024-09-10,DE-Munich,83020,T0069,297.34,90.56,20.28,440.83,617.48,0.185,503.4,0,62.57,0.1243,37,2024
96094,2024-06-15,EU-EMEA-Remote,83020,T0295,112.69,111.35,11.88,254.79,347.35,0.329,233.23,1,-21.56,-0.0924,24,2024
96095,2024-02-28,NL-Amsterdam,82010,T0283,174.07,70.22,15.42,259.71,339.9,0.083,311.79,0,52.08,0.167,9,2024
96096,2024-01-12,NL-Amsterdam,83020,T0017,240.22,104.11,15.46,359.78,476.35,0.153,403.69,0,43.91,0.1088,2,2024
96097,2024-08-12,DE-Munich,83020,T0022,87.59,50.33,20.71,171.32,215.27,0.02,210.99,0,39.67,0.188,33,2024
96098,2024-11-10,DE-Berlin,81433,T0143,515.63,24.08,14.84,554.56,751.07,0.103,673.9,0,119.34,0.1771,45,2024
96099,2024-06-30,EU-EMEA-Remote,81433,T0204,29.1,119.71,22.19,184.68,216.31,0.013,213.39,0,28.71,0.1345,26,2024
96100,2024-01-16,EU-EMEA-Remote,81433,T0329,142.98,31.79,21.18,195.94,217.06,0.037,209.0,0,13.06,0.0625,3,2024
96101,2024-08-15,AT-Vienna,82010,T0062,224.1,67.01,18.89,354.89,433.84,0.298,304.36,0,-50.53,-0.166,33,2024
96102,2024-07-28,AT-Vienna,81120,T0230,353.42,55.82,24.24,496.25,631.89,0.108,563.34,0,67.09,0.1191,30,2024
96103,2024-11-15,DE-Munich,82010,T0247,480.37,58.69,20.15,559.21,654.61,0.093,594.03,0,34.82,0.0586,46,2024
96104,2024-11-14,NL-Amsterdam,83020,T0164,85.03,103.38,17.46,205.87,250.04,0.125,218.82,0,12.95,0.0592,46,2024
96105,2024-01-16,DE-Hamburg,84015,T0342,31.76,126.08,21.35,179.18,203.81,0.085,186.56,0,7.38,0.0396,3,2024
96106,2024-10-21,DE-Munich,84015,T0160,461.74,93.07,22.85,577.66,793.95,0.056,749.33,0,171.67,0.2291,43,2024
96107,2024-07-22,DE-Munich,81433,T0277,108.46,42.62,25.47,190.67,223.48,0.147,190.68,0,0.01,0.0001,30,2024
96108,2024-11-23,DE-Berlin,81120,T0189,301.61,31.02,21.9,354.52,430.36,0.268,315.03,0,-39.49,-0.1254,47,2024
96109,2024-04-19,DE-Munich,81433,T0074,809.99,70.8,19.8,900.59,1151.18,0.084,1054.56,0,153.97,0.146,16,2024
96110,2024-05-04,AT-Vienna,84015,T0085,115.22,41.77,8.75,165.73,208.91,0.25,156.67,0,-9.06,-0.0578,18,2024
96111,2024-12-01,NL-Amsterdam,81433,T0398,270.92,54.22,32.93,358.08,470.14,0.066,439.18,0,81.1,0.1847,48,2024
96112,2024-09-21,NL-Amsterdam,81433,T0023,125.68,42.54,18.91,202.11,254.5,0.019,249.69,0,47.58,0.1906,38,2024
96113,2024-08-23,DE-Berlin,84015,T0338,144.84,78.55,17.09,259.72,297.46,0.16,250.01,1,-9.71,-0.0388,34,2024
96114,2024-02-18,AT-Vienna,84015,T0207,227.76,79.35,16.27,323.37,425.12,0.028,413.01,0,89.64,0.217,7,2024
96115,2024-06-19,EU-EMEA-Remote,83020,T0125,51.6,105.36,16.69,187.54,223.66,0.044,213.78,0,26.24,0.1227,25,2024
96116,2024-06-06,DE-Munich,81120,T0353,980.64,84.95,10.28,1161.94,1511.91,0.05,1436.7,0,274.76,0.1912,23,2024
96117,2024-05-17,DE-Hamburg,84015,T0140,522.7,47.52,10.86,581.09,768.2,0.044,734.26,0,153.17,0.2086,20,2024
96118,2024-11-20,NL-Amsterdam,85005,T0274,104.09,16.0,17.03,137.12,168.64,0.131,146.49,0,9.37,0.064,47,2024
96119,2024-01-22,DE-Munich,82010,T0041,542.94,103.71,14.07,660.71,730.2,0.181,598.18,0,-62.53,-0.1045,4,2024
96120,2024-04-06,NL-Amsterdam,81433,T0179,46.68,49.92,21.35,117.95,149.67,0.133,129.69,0,11.74,0.0905,14,2024
96121,2024-12-26,DE-Hamburg,84015,T0282,195.26,85.2,23.45,303.91,330.34,0.145,282.3,1,-21.61,-0.0765,52,2024
96122,2024-07-12,DE-Hamburg,82010,T0279,865.49,90.06,19.64,1053.21,1243.9,0.096,1123.88,0,70.67,0.0629,28,2024
96123,2024-03-03,AT-Vienna,82010,T0257,444.58,37.31,13.07,494.95,582.99,0.141,500.52,0,5.57,0.0111,9,2024
96124,2024-10-27,EU-EMEA-Remote,81433,T0260,281.47,82.95,27.04,391.45,455.95,0.06,428.42,0,36.97,0.0863,43,2024
96125,2024-09-26,NL-Amsterdam,85005,T0356,232.26,48.85,23.69,329.19,393.64,0.186,320.61,0,-8.58,-0.0268,39,2024
96126,2024-02-08,AT-Vienna,82010,T0327,111.34,69.35,18.13,198.82,217.4,0.095,196.67,1,-2.15,-0.0109,6,2024
96127,2024-12-18,DE-Berlin,83020,T0123,425.14,87.32,21.08,533.54,699.56,0.135,605.45,0,71.91,0.1188,51,2024
96128,2024-11-06,NL-Amsterdam,83020,T0321,240.63,88.0,26.12,354.76,376.92,0.087,344.17,1,-10.59,-0.0308,45,2024
96129,2024-11-06,DE-Hamburg,81433,T0159,67.94,77.95,11.12,157.01,192.04,0.133,166.48,0,9.47,0.0569,45,2024
96130,2024-07-22,DE-Hamburg,81120,T0215,452.35,34.72,16.15,543.47,648.43,0.058,610.82,0,67.35,0.1103,30,2024
96131,2024-11-25,EU-EMEA-Remote,83020,T0376,306.93,28.71,14.17,349.81,388.77,0.083,356.65,0,6.84,0.0192,48,2024
96132,2024-12-02,EU-EMEA-Remote,83020,T0256,48.24,101.22,25.62,175.08,206.93,0.09,188.39,0,13.31,0.0707,49,2024
96133,2024-01-07,NL-Amsterdam,81433,T0152,142.25,63.32,20.71,226.28,263.92,0.076,243.8,0,17.52,0.0719,1,2024
96134,2024-01-15,DE-Hamburg,81120,T0041,244.88,81.34,16.92,343.14,382.97,0.108,341.73,0,-1.41,-0.0041,3,2024
96135,2024-07-28,AT-Vienna,83020,T0193,84.22,78.39,29.89,220.37,247.24,0.183,201.88,0,-18.49,-0.0916,30,2024
96136,2024-11-22,DE-Hamburg,82010,T0395,359.51,86.74,14.9,461.16,523.05,0.059,492.31,0,31.15,0.0633,47,2024
96137,2024-11-07,DE-Hamburg,81433,T0181,152.94,72.81,23.33,249.09,339.24,0.289,241.29,0,-7.8,-0.0323,45,2024
96138,2024-01-15,DE-Hamburg,83020,T0122,71.97,61.23,15.13,148.33,173.71,0.095,157.23,1,8.9,0.0566,3,2024
96139,2024-12-09,DE-Hamburg,83020,T0331,187.56,86.32,30.37,304.24,355.73,0.128,310.09,0,5.85,0.0189,50,2024
96140,2024-06-19,DE-Munich,81120,T0361,151.43,104.84,11.72,289.43,367.86,0.049,349.97,0,60.54,0.173,25,2024
96141,2024-01-13,NL-Amsterdam,84015,T0071,357.93,38.42,36.34,432.7,475.62,0.095,430.31,1,-2.39,-0.0056,2,2024
96142,2024-04-09,AT-Vienna,84015,T0291,734.42,82.1,25.87,842.4,1050.12,0.154,888.07,1,45.67,0.0514,15,2024
96143,2024-01-24,EU-EMEA-Remote,81433,T0191,131.88,50.57,11.22,193.67,209.31,0.116,185.07,0,-8.6,-0.0465,4,2024
96144,2024-09-29,EU-EMEA-Remote,81120,T0311,927.86,105.14,11.01,1127.53,1439.35,0.05,1367.32,0,239.79,0.1754,39,2024
96145,2024-06-26,AT-Vienna,84015,T0388,340.98,65.63,28.31,469.72,524.44,0.019,514.32,0,44.6,0.0867,26,2024
96146,2024-11-12,AT-Vienna,81120,T0396,486.0,72.43,20.42,578.85,699.15,0.061,656.72,0,77.87,0.1186,46,2024
96147,2024-07-30,AT-Vienna,82010,T0076,85.76,31.53,27.61,165.87,203.06,0.119,178.83,1,12.96,0.0725,31,2024
96148,2024-12-05,EU-EMEA-Remote,82010,T0377,222.54,94.11,18.23,334.88,423.02,0.241,321.11,0,-13.77,-0.0429,49,2024
96149,2024-02-05,EU-EMEA-Remote,83020,T0233,76.68,85.47,15.29,177.44,253.02,0.163,211.67,0,34.23,0.1617,6,2024
96150,2024-11-17,DE-Berlin,82010,T0268,699.7,53.44,13.72,766.86,996.38,0.04,956.06,0,189.2,0.1979,46,2024
96151,2024-11-23,AT-Vienna,81120,T0146,299.4,32.63,24.07,356.11,400.56,0.127,349.51,1,-6.6,-0.0189,47,2024
96152,2024-10-12,DE-Berlin,81120,T0232,807.25,88.43,14.81,910.49,1056.04,0.171,875.25,0,-35.24,-0.0403,41,2024
96153,2024-09-29,DE-Hamburg,85005,T0310,232.13,114.69,19.23,395.34,510.33,0.074,472.54,0,77.2,0.1634,39,2024
96154,2024-04-04,DE-Hamburg,85005,T0267,113.76,47.09,16.08,176.94,230.5,0.104,206.58,0,29.64,0.1435,14,2024
96155,2024-02-18,DE-Munich,83020,T0259,253.69,61.55,21.39,336.63,363.49,0.232,279.05,0,-57.58,-0.2063,7,2024
96156,2024-02-21,EU-EMEA-Remote,81120,T0273,262.21,55.87,17.48,335.57,383.94,0.139,330.44,1,-5.13,-0.0155,8,2024
96157,2024-04-27,NL-Amsterdam,83020,T0360,335.21,107.64,22.32,465.17,475.77,0.139,409.6,1,-55.57,-0.1357,17,2024
96158,2024-09-21,NL-Amsterdam,82010,T0106,266.2,87.78,16.12,399.71,514.66,0.162,431.32,1,31.61,0.0733,38,2024
96159,2024-01-28,DE-Berlin,81120,T0342,1164.8,79.67,10.26,1254.73,1446.88,0.249,1086.06,0,-168.67,-0.1553,4,2024
96160,2024-03-29,NL-Amsterdam,82010,T0008,351.16,70.46,17.07,438.69,548.19,0.152,465.1,0,26.41,0.0568,13,2024
96161,2024-10-15,NL-Amsterdam,81433,T0109,365.9,99.46,15.74,481.1,637.55,0.099,574.21,1,93.11,0.1622,42,2024
96162,2024-08-03,AT-Vienna,84015,T0300,137.5,105.16,19.66,300.3,350.87,0.061,329.34,0,29.04,0.0882,31,2024
96163,2024-05-21,DE-Berlin,81120,T0160,334.99,80.03,18.9,433.92,493.49,0.183,403.14,0,-30.78,-0.0764,21,2024
96164,2024-10-11,NL-Amsterdam,82010,T0130,933.05,53.96,25.09,1012.11,1202.3,0.116,1063.13,1,51.02,0.048,41,2024
96165,2024-09-15,EU-EMEA-Remote,81120,T0146,126.91,30.34,17.65,188.9,227.39,0.037,218.96,0,30.06,0.1373,37,2024
96166,2024-07-22,DE-Berlin,84015,T0397,480.1,53.48,11.76,588.97,794.53,0.143,680.75,1,91.78,0.1348,30,2024
96167,2024-06-14,NL-Amsterdam,82010,T0148,581.85,59.18,15.33,708.87,820.31,0.135,709.97,0,1.1,0.0015,24,2024
96168,2024-11-12,DE-Munich,81120,T0045,55.5,21.62,36.02,113.13,130.37,0.101,117.23,0,4.1,0.035,46,2024
96169,2024-06-05,DE-Berlin,81433,T0384,115.47,65.82,23.57,221.26,253.33,0.219,197.96,1,-23.3,-0.1177,23,2024
96170,2024-09-28,EU-EMEA-Remote,85005,T0221,98.52,96.54,16.28,228.26,300.9,0.123,263.86,1,35.6,0.1349,39,2024
96171,2024-10-07,DE-Munich,85005,T0396,78.43,91.23,12.25,181.91,219.77,0.084,201.31,0,19.4,0.0964,41,2024
96172,2024-05-20,DE-Munich,81120,T0389,649.03,94.61,21.5,765.14,900.69,0.076,832.64,0,67.5,0.0811,21,2024
96173,2024-12-13,EU-EMEA-Remote,85005,T0030,199.68,95.15,20.51,315.34,391.81,0.061,367.76,1,52.42,0.1425,50,2024
96174,2024-11-21,EU-EMEA-Remote,83020,T0240,97.63,68.9,27.57,194.1,232.84,0.149,198.17,0,4.07,0.0205,47,2024
96175,2024-01-10,NL-Amsterdam,85005,T0084,26.46,92.66,36.3,155.42,186.56,0.222,145.07,0,-10.35,-0.0713,2,2024
96176,2024-08-12,DE-Hamburg,83020,T0289,51.39,64.62,24.24,151.47,191.98,0.089,174.98,0,23.51,0.1344,33,2024
96177,2024-05-26,DE-Berlin,84015,T0002,116.75,85.92,14.19,216.86,253.66,0.106,226.68,1,9.82,0.0433,21,2024
96178,2024-03-16,AT-Vienna,81433,T0244,93.47,65.65,21.03,180.14,228.9,0.197,183.91,1,3.77,0.0205,11,2024
96179,2024-12-06,NL-Amsterdam,83020,T0322,189.77,99.22,9.96,298.95,348.29,0.032,337.21,0,38.26,0.1135,49,2024
96180,2024-05-19,DE-Hamburg,84015,T0104,77.58,70.55,21.48,169.61,188.7,0.207,149.68,0,-19.93,-0.1332,20,2024
96181,2024-02-14,DE-Berlin,81433,T0219,241.79,88.02,5.0,334.81,478.34,0.184,390.34,0,55.53,0.1423,7,2024
96182,2024-05-03,DE-Hamburg,83020,T0002,284.35,61.98,13.51,359.84,429.38,0.176,353.62,0,-6.22,-0.0176,18,2024
96183,2024-11-30,DE-Berlin,81433,T0141,147.28,87.46,20.88,255.61,315.98,0.054,298.82,0,43.21,0.1446,48,2024
96184,2024-07-22,DE-Berlin,81120,T0299,791.23,76.71,18.22,957.05,1250.94,0.223,972.53,1,15.48,0.0159,30,2024
96185,2024-03-15,DE-Munich,83020,T0095,134.89,85.27,14.43,234.58,278.7,0.027,271.06,0,36.48,0.1346,11,2024
96186,2024-09-30,AT-Vienna,81120,T0054,238.76,130.67,5.35,429.05,582.6,0.069,542.45,1,113.4,0.2091,40,2024
96187,2024-01-07,DE-Hamburg,81433,T0192,465.94,97.95,14.14,578.03,721.39,0.205,573.51,1,-4.52,-0.0079,1,2024
96188,2024-04-25,NL-Amsterdam,83020,T0175,36.72,82.6,23.9,143.22,168.9,0.061,158.56,0,15.34,0.0967,17,2024
96189,2024-07-05,NL-Amsterdam,85005,T0310,355.91,30.93,21.79,441.32,514.63,0.131,447.28,1,5.96,0.0133,27,2024
96190,2024-03-18,AT-Vienna,82010,T0377,299.43,35.97,23.89,359.29,361.53,0.026,352.3,0,-6.99,-0.0198,12,2024
96191,2024-03-09,DE-Munich,84015,T0036,322.81,68.76,19.97,411.54,440.18,0.104,394.19,1,-17.35,-0.044,10,2024
